stem,utc_datetime,weekday,slot,video_exists,sheet_path
CAMHDA301-20190617T211500,2019-06-17T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190617T211500.png
CAMHDA301-20190624T001500,2019-06-24T00:15:00+00:00,Monday,001500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T001500.png
CAMHDA301-20190624T031500,2019-06-24T03:15:00+00:00,Monday,031500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T031500.png
CAMHDA301-20190624T061500,2019-06-24T06:15:00+00:00,Monday,061500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T061500.png
CAMHDA301-20190624T091500,2019-06-24T09:15:00+00:00,Monday,091500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T091500.png
CAMHDA301-20190624T121500,2019-06-24T12:15:00+00:00,Monday,121500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T121500.png
CAMHDA301-20190624T151500,2019-06-24T15:15:00+00:00,Monday,151500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T151500.png
CAMHDA301-20190624T181500,2019-06-24T18:15:00+00:00,Monday,181500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T181500.png
CAMHDA301-20190624T211500,2019-06-24T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190624T211500.png
CAMHDA301-20190701T001500,2019-07-01T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190701T031500,2019-07-01T03:15:00+00:00,Monday,031500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T031500.png
CAMHDA301-20190701T061500,2019-07-01T06:15:00+00:00,Monday,061500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T061500.png
CAMHDA301-20190701T091500,2019-07-01T09:15:00+00:00,Monday,091500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T091500.png
CAMHDA301-20190701T121500,2019-07-01T12:15:00+00:00,Monday,121500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T121500.png
CAMHDA301-20190701T151500,2019-07-01T15:15:00+00:00,Monday,151500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T151500.png
CAMHDA301-20190701T181500,2019-07-01T18:15:00+00:00,Monday,181500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T181500.png
CAMHDA301-20190701T211500,2019-07-01T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190701T211500.png
CAMHDA301-20190708T001500,2019-07-08T00:15:00+00:00,Monday,001500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T001500.png
CAMHDA301-20190708T031500,2019-07-08T03:15:00+00:00,Monday,031500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T031500.png
CAMHDA301-20190708T061500,2019-07-08T06:15:00+00:00,Monday,061500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T061500.png
CAMHDA301-20190708T091500,2019-07-08T09:15:00+00:00,Monday,091500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T091500.png
CAMHDA301-20190708T121500,2019-07-08T12:15:00+00:00,Monday,121500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T121500.png
CAMHDA301-20190708T151500,2019-07-08T15:15:00+00:00,Monday,151500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T151500.png
CAMHDA301-20190708T181500,2019-07-08T18:15:00+00:00,Monday,181500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T181500.png
CAMHDA301-20190708T211500,2019-07-08T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190708T211500.png
CAMHDA301-20190715T001500,2019-07-15T00:15:00+00:00,Monday,001500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T001500.png
CAMHDA301-20190715T031500,2019-07-15T03:15:00+00:00,Monday,031500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T031500.png
CAMHDA301-20190715T061500,2019-07-15T06:15:00+00:00,Monday,061500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T061500.png
CAMHDA301-20190715T091500,2019-07-15T09:15:00+00:00,Monday,091500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T091500.png
CAMHDA301-20190715T121500,2019-07-15T12:15:00+00:00,Monday,121500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T121500.png
CAMHDA301-20190715T151500,2019-07-15T15:15:00+00:00,Monday,151500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T151500.png
CAMHDA301-20190715T181500,2019-07-15T18:15:00+00:00,Monday,181500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T181500.png
CAMHDA301-20190715T211500,2019-07-15T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190715T211500.png
CAMHDA301-20190722T001500,2019-07-22T00:15:00+00:00,Monday,001500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T001500.png
CAMHDA301-20190722T031500,2019-07-22T03:15:00+00:00,Monday,031500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T031500.png
CAMHDA301-20190722T061500,2019-07-22T06:15:00+00:00,Monday,061500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T061500.png
CAMHDA301-20190722T091500,2019-07-22T09:15:00+00:00,Monday,091500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T091500.png
CAMHDA301-20190722T121500,2019-07-22T12:15:00+00:00,Monday,121500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T121500.png
CAMHDA301-20190722T151500,2019-07-22T15:15:00+00:00,Monday,151500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T151500.png
CAMHDA301-20190722T181500,2019-07-22T18:15:00+00:00,Monday,181500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T181500.png
CAMHDA301-20190722T211500,2019-07-22T21:15:00+00:00,Monday,211500,True,scene_sorting/2019_2020/contact_sheets/CAMHDA301-20190722T211500.png
CAMHDA301-20190729T001500,2019-07-29T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190729T031500,2019-07-29T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190729T061500,2019-07-29T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190729T091500,2019-07-29T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190729T121500,2019-07-29T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190729T151500,2019-07-29T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190729T181500,2019-07-29T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190729T211500,2019-07-29T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190805T001500,2019-08-05T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190805T031500,2019-08-05T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190805T061500,2019-08-05T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190805T091500,2019-08-05T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190805T121500,2019-08-05T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190805T151500,2019-08-05T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190805T181500,2019-08-05T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190805T211500,2019-08-05T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190812T001500,2019-08-12T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190812T031500,2019-08-12T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190812T061500,2019-08-12T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190812T091500,2019-08-12T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190812T121500,2019-08-12T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190812T151500,2019-08-12T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190812T181500,2019-08-12T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190812T211500,2019-08-12T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190819T001500,2019-08-19T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190819T031500,2019-08-19T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190819T061500,2019-08-19T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190819T091500,2019-08-19T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190819T121500,2019-08-19T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190819T151500,2019-08-19T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190819T181500,2019-08-19T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190819T211500,2019-08-19T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190826T001500,2019-08-26T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190826T031500,2019-08-26T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190826T061500,2019-08-26T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190826T091500,2019-08-26T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190826T121500,2019-08-26T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190826T151500,2019-08-26T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190826T181500,2019-08-26T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190826T211500,2019-08-26T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190902T001500,2019-09-02T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190902T031500,2019-09-02T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190902T061500,2019-09-02T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190902T091500,2019-09-02T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190902T121500,2019-09-02T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190902T151500,2019-09-02T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190902T181500,2019-09-02T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190902T211500,2019-09-02T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190909T001500,2019-09-09T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190909T031500,2019-09-09T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190909T061500,2019-09-09T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190909T091500,2019-09-09T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190909T121500,2019-09-09T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190909T151500,2019-09-09T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190909T181500,2019-09-09T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190909T211500,2019-09-09T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190916T001500,2019-09-16T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190916T031500,2019-09-16T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190916T061500,2019-09-16T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190916T091500,2019-09-16T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190916T121500,2019-09-16T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190916T151500,2019-09-16T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190916T181500,2019-09-16T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190916T211500,2019-09-16T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190923T001500,2019-09-23T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190923T031500,2019-09-23T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190923T061500,2019-09-23T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190923T091500,2019-09-23T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190923T121500,2019-09-23T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190923T151500,2019-09-23T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190923T181500,2019-09-23T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190923T211500,2019-09-23T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20190930T001500,2019-09-30T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20190930T031500,2019-09-30T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20190930T061500,2019-09-30T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20190930T091500,2019-09-30T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20190930T121500,2019-09-30T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20190930T151500,2019-09-30T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20190930T181500,2019-09-30T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20190930T211500,2019-09-30T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191007T001500,2019-10-07T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191007T031500,2019-10-07T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191007T061500,2019-10-07T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191007T091500,2019-10-07T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191007T121500,2019-10-07T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191007T151500,2019-10-07T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191007T181500,2019-10-07T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191007T211500,2019-10-07T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191014T001500,2019-10-14T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191014T031500,2019-10-14T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191014T061500,2019-10-14T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191014T091500,2019-10-14T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191014T121500,2019-10-14T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191014T151500,2019-10-14T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191014T181500,2019-10-14T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191014T211500,2019-10-14T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191021T001500,2019-10-21T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191021T031500,2019-10-21T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191021T061500,2019-10-21T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191021T091500,2019-10-21T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191021T121500,2019-10-21T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191021T151500,2019-10-21T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191021T181500,2019-10-21T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191021T211500,2019-10-21T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191028T001500,2019-10-28T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191028T031500,2019-10-28T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191028T061500,2019-10-28T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191028T091500,2019-10-28T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191028T121500,2019-10-28T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191028T151500,2019-10-28T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191028T181500,2019-10-28T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191028T211500,2019-10-28T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191104T001500,2019-11-04T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191104T031500,2019-11-04T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191104T061500,2019-11-04T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191104T091500,2019-11-04T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191104T121500,2019-11-04T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191104T151500,2019-11-04T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191104T181500,2019-11-04T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191104T211500,2019-11-04T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191111T001500,2019-11-11T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191111T031500,2019-11-11T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191111T061500,2019-11-11T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191111T091500,2019-11-11T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191111T121500,2019-11-11T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191111T151500,2019-11-11T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191111T181500,2019-11-11T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191111T211500,2019-11-11T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191118T001500,2019-11-18T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191118T031500,2019-11-18T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191118T061500,2019-11-18T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191118T091500,2019-11-18T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191118T121500,2019-11-18T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191118T151500,2019-11-18T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191118T181500,2019-11-18T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191118T211500,2019-11-18T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191125T001500,2019-11-25T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191125T031500,2019-11-25T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191125T061500,2019-11-25T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191125T091500,2019-11-25T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191125T121500,2019-11-25T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191125T151500,2019-11-25T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191125T181500,2019-11-25T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191125T211500,2019-11-25T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191202T001500,2019-12-02T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191202T031500,2019-12-02T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191202T061500,2019-12-02T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191202T091500,2019-12-02T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191202T121500,2019-12-02T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191202T151500,2019-12-02T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191202T181500,2019-12-02T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191202T211500,2019-12-02T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191209T001500,2019-12-09T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191209T031500,2019-12-09T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191209T061500,2019-12-09T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191209T091500,2019-12-09T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191209T121500,2019-12-09T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191209T151500,2019-12-09T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191209T181500,2019-12-09T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191209T211500,2019-12-09T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191216T001500,2019-12-16T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191216T031500,2019-12-16T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191216T061500,2019-12-16T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191216T091500,2019-12-16T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191216T121500,2019-12-16T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191216T151500,2019-12-16T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191216T181500,2019-12-16T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191216T211500,2019-12-16T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191223T001500,2019-12-23T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191223T031500,2019-12-23T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191223T061500,2019-12-23T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191223T091500,2019-12-23T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191223T121500,2019-12-23T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191223T151500,2019-12-23T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191223T181500,2019-12-23T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191223T211500,2019-12-23T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20191230T001500,2019-12-30T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20191230T031500,2019-12-30T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20191230T061500,2019-12-30T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20191230T091500,2019-12-30T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20191230T121500,2019-12-30T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20191230T151500,2019-12-30T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20191230T181500,2019-12-30T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20191230T211500,2019-12-30T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200106T001500,2020-01-06T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200106T031500,2020-01-06T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200106T061500,2020-01-06T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200106T091500,2020-01-06T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200106T121500,2020-01-06T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200106T151500,2020-01-06T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200106T181500,2020-01-06T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200106T211500,2020-01-06T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200113T001500,2020-01-13T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200113T031500,2020-01-13T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200113T061500,2020-01-13T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200113T091500,2020-01-13T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200113T121500,2020-01-13T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200113T151500,2020-01-13T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200113T181500,2020-01-13T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200113T211500,2020-01-13T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200120T001500,2020-01-20T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200120T031500,2020-01-20T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200120T061500,2020-01-20T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200120T091500,2020-01-20T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200120T121500,2020-01-20T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200120T151500,2020-01-20T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200120T181500,2020-01-20T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200120T211500,2020-01-20T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200127T001500,2020-01-27T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200127T031500,2020-01-27T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200127T061500,2020-01-27T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200127T091500,2020-01-27T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200127T121500,2020-01-27T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200127T151500,2020-01-27T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200127T181500,2020-01-27T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200127T211500,2020-01-27T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200203T001500,2020-02-03T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200203T031500,2020-02-03T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200203T061500,2020-02-03T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200203T091500,2020-02-03T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200203T121500,2020-02-03T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200203T151500,2020-02-03T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200203T181500,2020-02-03T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200203T211500,2020-02-03T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200210T001500,2020-02-10T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200210T031500,2020-02-10T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200210T061500,2020-02-10T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200210T091500,2020-02-10T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200210T121500,2020-02-10T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200210T151500,2020-02-10T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200210T181500,2020-02-10T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200210T211500,2020-02-10T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200217T001500,2020-02-17T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200217T031500,2020-02-17T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200217T061500,2020-02-17T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200217T091500,2020-02-17T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200217T121500,2020-02-17T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200217T151500,2020-02-17T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200217T181500,2020-02-17T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200217T211500,2020-02-17T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200224T001500,2020-02-24T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200224T031500,2020-02-24T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200224T061500,2020-02-24T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200224T091500,2020-02-24T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200224T121500,2020-02-24T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200224T151500,2020-02-24T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200224T181500,2020-02-24T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200224T211500,2020-02-24T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200302T001500,2020-03-02T00:15:00+00:00,Monday,001500,False,
CAMHDA301-20200302T031500,2020-03-02T03:15:00+00:00,Monday,031500,False,
CAMHDA301-20200302T061500,2020-03-02T06:15:00+00:00,Monday,061500,False,
CAMHDA301-20200302T091500,2020-03-02T09:15:00+00:00,Monday,091500,False,
CAMHDA301-20200302T121500,2020-03-02T12:15:00+00:00,Monday,121500,False,
CAMHDA301-20200302T151500,2020-03-02T15:15:00+00:00,Monday,151500,False,
CAMHDA301-20200302T181500,2020-03-02T18:15:00+00:00,Monday,181500,False,
CAMHDA301-20200302T211500,2020-03-02T21:15:00+00:00,Monday,211500,False,
CAMHDA301-20200309T001500,2020-03-09T00:15:00+00:00,Monday,001500,False,
