stem,utc_datetime,weekday,slot,video_exists,sheet_path
CAMHDA301-20230501T121500,2023-05-01T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230501T121500.png
CAMHDA301-20230501T151500,2023-05-01T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230501T151500.png
CAMHDA301-20230501T181500,2023-05-01T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230501T181500.png
CAMHDA301-20230501T211500,2023-05-01T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230501T211500.png
CAMHDA301-20230508T001500,2023-05-08T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T001500.png
CAMHDA301-20230508T031500,2023-05-08T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T031500.png
CAMHDA301-20230508T061500,2023-05-08T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T061500.png
CAMHDA301-20230508T091500,2023-05-08T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T091500.png
CAMHDA301-20230508T121500,2023-05-08T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T121500.png
CAMHDA301-20230508T151500,2023-05-08T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T151500.png
CAMHDA301-20230508T181500,2023-05-08T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T181500.png
CAMHDA301-20230508T211500,2023-05-08T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230508T211500.png
CAMHDA301-20230515T001500,2023-05-15T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T001500.png
CAMHDA301-20230515T031500,2023-05-15T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T031500.png
CAMHDA301-20230515T061500,2023-05-15T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T061500.png
CAMHDA301-20230515T091500,2023-05-15T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T091500.png
CAMHDA301-20230515T121500,2023-05-15T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T121500.png
CAMHDA301-20230515T151500,2023-05-15T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T151500.png
CAMHDA301-20230515T181500,2023-05-15T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T181500.png
CAMHDA301-20230515T211500,2023-05-15T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230515T211500.png
CAMHDA301-20230522T001500,2023-05-22T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T001500.png
CAMHDA301-20230522T031500,2023-05-22T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T031500.png
CAMHDA301-20230522T061500,2023-05-22T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T061500.png
CAMHDA301-20230522T091500,2023-05-22T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T091500.png
CAMHDA301-20230522T121500,2023-05-22T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T121500.png
CAMHDA301-20230522T151500,2023-05-22T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T151500.png
CAMHDA301-20230522T181500,2023-05-22T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T181500.png
CAMHDA301-20230522T211500,2023-05-22T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230522T211500.png
CAMHDA301-20230529T001500,2023-05-29T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T001500.png
CAMHDA301-20230529T031500,2023-05-29T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T031500.png
CAMHDA301-20230529T061500,2023-05-29T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T061500.png
CAMHDA301-20230529T091500,2023-05-29T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T091500.png
CAMHDA301-20230529T121500,2023-05-29T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T121500.png
CAMHDA301-20230529T151500,2023-05-29T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T151500.png
CAMHDA301-20230529T181500,2023-05-29T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T181500.png
CAMHDA301-20230529T211500,2023-05-29T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230529T211500.png
CAMHDA301-20230605T001500,2023-06-05T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T001500.png
CAMHDA301-20230605T031500,2023-06-05T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T031500.png
CAMHDA301-20230605T061500,2023-06-05T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T061500.png
CAMHDA301-20230605T091500,2023-06-05T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T091500.png
CAMHDA301-20230605T121500,2023-06-05T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T121500.png
CAMHDA301-20230605T151500,2023-06-05T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T151500.png
CAMHDA301-20230605T181500,2023-06-05T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T181500.png
CAMHDA301-20230605T211500,2023-06-05T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230605T211500.png
CAMHDA301-20230612T001500,2023-06-12T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T001500.png
CAMHDA301-20230612T031500,2023-06-12T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T031500.png
CAMHDA301-20230612T061500,2023-06-12T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T061500.png
CAMHDA301-20230612T091500,2023-06-12T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T091500.png
CAMHDA301-20230612T121500,2023-06-12T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T121500.png
CAMHDA301-20230612T151500,2023-06-12T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T151500.png
CAMHDA301-20230612T181500,2023-06-12T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T181500.png
CAMHDA301-20230612T211500,2023-06-12T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230612T211500.png
CAMHDA301-20230619T001500,2023-06-19T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T001500.png
CAMHDA301-20230619T031500,2023-06-19T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T031500.png
CAMHDA301-20230619T061500,2023-06-19T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T061500.png
CAMHDA301-20230619T091500,2023-06-19T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T091500.png
CAMHDA301-20230619T121500,2023-06-19T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T121500.png
CAMHDA301-20230619T151500,2023-06-19T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T151500.png
CAMHDA301-20230619T181500,2023-06-19T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T181500.png
CAMHDA301-20230619T211500,2023-06-19T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230619T211500.png
CAMHDA301-20230626T001500,2023-06-26T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T001500.png
CAMHDA301-20230626T031500,2023-06-26T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T031500.png
CAMHDA301-20230626T061500,2023-06-26T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T061500.png
CAMHDA301-20230626T091500,2023-06-26T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T091500.png
CAMHDA301-20230626T121500,2023-06-26T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T121500.png
CAMHDA301-20230626T151500,2023-06-26T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T151500.png
CAMHDA301-20230626T181500,2023-06-26T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T181500.png
CAMHDA301-20230626T211500,2023-06-26T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230626T211500.png
CAMHDA301-20230703T001500,2023-07-03T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T001500.png
CAMHDA301-20230703T031500,2023-07-03T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T031500.png
CAMHDA301-20230703T061500,2023-07-03T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T061500.png
CAMHDA301-20230703T091500,2023-07-03T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T091500.png
CAMHDA301-20230703T121500,2023-07-03T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T121500.png
CAMHDA301-20230703T151500,2023-07-03T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T151500.png
CAMHDA301-20230703T181500,2023-07-03T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T181500.png
CAMHDA301-20230703T211500,2023-07-03T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230703T211500.png
CAMHDA301-20230710T001500,2023-07-10T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T001500.png
CAMHDA301-20230710T031500,2023-07-10T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T031500.png
CAMHDA301-20230710T061500,2023-07-10T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T061500.png
CAMHDA301-20230710T091500,2023-07-10T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T091500.png
CAMHDA301-20230710T121500,2023-07-10T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T121500.png
CAMHDA301-20230710T151500,2023-07-10T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T151500.png
CAMHDA301-20230710T181500,2023-07-10T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T181500.png
CAMHDA301-20230710T211500,2023-07-10T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230710T211500.png
CAMHDA301-20230717T001500,2023-07-17T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T001500.png
CAMHDA301-20230717T031500,2023-07-17T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T031500.png
CAMHDA301-20230717T061500,2023-07-17T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T061500.png
CAMHDA301-20230717T091500,2023-07-17T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T091500.png
CAMHDA301-20230717T121500,2023-07-17T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T121500.png
CAMHDA301-20230717T151500,2023-07-17T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T151500.png
CAMHDA301-20230717T181500,2023-07-17T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T181500.png
CAMHDA301-20230717T211500,2023-07-17T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230717T211500.png
CAMHDA301-20230724T001500,2023-07-24T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T001500.png
CAMHDA301-20230724T031500,2023-07-24T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T031500.png
CAMHDA301-20230724T061500,2023-07-24T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T061500.png
CAMHDA301-20230724T091500,2023-07-24T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T091500.png
CAMHDA301-20230724T121500,2023-07-24T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T121500.png
CAMHDA301-20230724T151500,2023-07-24T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T151500.png
CAMHDA301-20230724T181500,2023-07-24T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T181500.png
CAMHDA301-20230724T211500,2023-07-24T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230724T211500.png
CAMHDA301-20230731T001500,2023-07-31T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T001500.png
CAMHDA301-20230731T031500,2023-07-31T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T031500.png
CAMHDA301-20230731T061500,2023-07-31T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T061500.png
CAMHDA301-20230731T091500,2023-07-31T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T091500.png
CAMHDA301-20230731T121500,2023-07-31T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T121500.png
CAMHDA301-20230731T151500,2023-07-31T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T151500.png
CAMHDA301-20230731T181500,2023-07-31T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T181500.png
CAMHDA301-20230731T211500,2023-07-31T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230731T211500.png
CAMHDA301-20230807T001500,2023-08-07T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T001500.png
CAMHDA301-20230807T031500,2023-08-07T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T031500.png
CAMHDA301-20230807T061500,2023-08-07T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T061500.png
CAMHDA301-20230807T091500,2023-08-07T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T091500.png
CAMHDA301-20230807T121500,2023-08-07T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T121500.png
CAMHDA301-20230807T151500,2023-08-07T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T151500.png
CAMHDA301-20230807T181500,2023-08-07T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T181500.png
CAMHDA301-20230807T211500,2023-08-07T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230807T211500.png
CAMHDA301-20230814T001500,2023-08-14T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T001500.png
CAMHDA301-20230814T031500,2023-08-14T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T031500.png
CAMHDA301-20230814T061500,2023-08-14T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T061500.png
CAMHDA301-20230814T091500,2023-08-14T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T091500.png
CAMHDA301-20230814T121500,2023-08-14T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T121500.png
CAMHDA301-20230814T151500,2023-08-14T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T151500.png
CAMHDA301-20230814T181500,2023-08-14T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T181500.png
CAMHDA301-20230814T211500,2023-08-14T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230814T211500.png
CAMHDA301-20230821T001500,2023-08-21T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T001500.png
CAMHDA301-20230821T031500,2023-08-21T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T031500.png
CAMHDA301-20230821T061500,2023-08-21T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T061500.png
CAMHDA301-20230821T091500,2023-08-21T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T091500.png
CAMHDA301-20230821T121500,2023-08-21T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T121500.png
CAMHDA301-20230821T151500,2023-08-21T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T151500.png
CAMHDA301-20230821T181500,2023-08-21T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T181500.png
CAMHDA301-20230821T211500,2023-08-21T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230821T211500.png
CAMHDA301-20230828T001500,2023-08-28T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T001500.png
CAMHDA301-20230828T031500,2023-08-28T03:15:00+00:00,Monday,031500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T031500.png
CAMHDA301-20230828T061500,2023-08-28T06:15:00+00:00,Monday,061500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T061500.png
CAMHDA301-20230828T091500,2023-08-28T09:15:00+00:00,Monday,091500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T091500.png
CAMHDA301-20230828T121500,2023-08-28T12:15:00+00:00,Monday,121500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T121500.png
CAMHDA301-20230828T151500,2023-08-28T15:15:00+00:00,Monday,151500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T151500.png
CAMHDA301-20230828T181500,2023-08-28T18:15:00+00:00,Monday,181500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T181500.png
CAMHDA301-20230828T211500,2023-08-28T21:15:00+00:00,Monday,211500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230828T211500.png
CAMHDA301-20230904T001500,2023-09-04T00:15:00+00:00,Monday,001500,True,/home/jovyan/scaleworm-student-lab/scene_sorting/full_2023_2024/contact_sheets/CAMHDA301-20230904T001500.png
