ym,ts,n_frames,n_black,sharp_median,sharp_p90,sharp_max,brightness,contrast,note,path
2023-W06,20230210T174500,8,0,172.4,228.4,310.8,105.80,56.51,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/10/CAMHDA301-20230210T174500.mp4
2023-W07,20230213T001500,8,0,384.2,721.7,727.2,88.46,51.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/13/CAMHDA301-20230213T001500.mp4
2023-W06,20230212T211500,8,0,473.3,931.8,1613.9,85.56,52.77,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/12/CAMHDA301-20230212T211500.mp4
2023-W06,20230210T073000,8,0,165.5,218.3,258.3,116.99,39.70,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/10/CAMHDA301-20230210T073000.mp4
2023-W06,20230210T224500,8,0,462.1,535.1,596.9,94.68,69.66,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/10/CAMHDA301-20230210T224500.mp4
2023-W06,20230210T123000,8,0,250.4,296.7,315.9,89.54,43.59,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/10/CAMHDA301-20230210T123000.mp4
2023-W07,20230213T211500,8,0,577.4,895.7,1276.0,87.22,54.79,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/13/CAMHDA301-20230213T211500.mp4
2023-W07,20230214T211500,8,0,672.7,1067.7,1530.7,84.98,55.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/14/CAMHDA301-20230214T211500.mp4
2023-W07,20230217T211500,8,0,535.5,963.6,1397.7,87.15,56.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/17/CAMHDA301-20230217T211500.mp4
2023-W07,20230215T211500,8,0,347.4,537.3,723.9,86.01,52.91,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/15/CAMHDA301-20230215T211500.mp4
2023-W07,20230216T211500,8,0,438.8,938.7,1159.2,83.91,54.90,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/16/CAMHDA301-20230216T211500.mp4
2023-W07,20230218T211500,8,0,502.2,821.1,1274.8,87.26,49.98,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/18/CAMHDA301-20230218T211500.mp4
2023-W08,20230220T001500,8,0,688.0,746.8,756.5,85.75,56.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/20/CAMHDA301-20230220T001500.mp4
2023-W08,20230220T153000,8,0,165.1,235.8,241.3,104.01,59.14,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/20/CAMHDA301-20230220T153000.mp4
2023-W07,20230219T211500,8,0,326.6,932.0,1296.0,86.13,56.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/19/CAMHDA301-20230219T211500.mp4
2023-W08,20230220T101500,8,0,101.3,240.0,286.0,111.50,20.29,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/20/CAMHDA301-20230220T101500.mp4
2023-W08,20230220T203000,8,0,118.2,128.5,137.6,89.61,43.34,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/20/CAMHDA301-20230220T203000.mp4
2023-W08,20230220T051500,8,0,271.7,294.8,298.9,116.18,45.21,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/20/CAMHDA301-20230220T051500.mp4
2023-W08,20230221T181500,8,0,284.0,646.2,725.3,87.45,53.18,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/21/CAMHDA301-20230221T181500.mp4
2023-W08,20230224T061500,8,0,393.2,908.5,1432.7,88.23,56.91,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/24/CAMHDA301-20230224T061500.mp4
2023-W09,20230301T081500,8,0,328.8,399.1,409.4,84.07,57.61,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/01/CAMHDA301-20230301T081500.mp4
2023-W09,20230227T001500,8,0,438.3,668.6,697.3,85.69,51.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/27/CAMHDA301-20230227T001500.mp4
2023-W08,20230226T211500,8,0,501.4,1137.3,1768.6,85.11,56.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/02/26/CAMHDA301-20230226T211500.mp4
2023-W09,20230301T193000,8,0,277.0,352.7,429.3,118.68,42.03,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/01/CAMHDA301-20230301T193000.mp4
2023-W09,20230302T180000,8,0,302.0,380.9,482.6,103.69,33.66,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/02/CAMHDA301-20230302T180000.mp4
2023-W09,20230302T064500,8,0,221.1,310.9,353.1,110.32,37.37,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/02/CAMHDA301-20230302T064500.mp4
2023-W09,20230305T211500,8,0,528.4,893.0,1133.1,85.33,55.22,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/05/CAMHDA301-20230305T211500.mp4
2023-W09,20230303T163000,8,0,514.6,689.6,739.1,94.80,67.71,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/03/CAMHDA301-20230303T163000.mp4
2023-W10,20230306T001500,8,0,302.0,613.5,790.0,86.55,49.08,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/06/CAMHDA301-20230306T001500.mp4
2023-W09,20230303T051500,8,0,131.1,205.9,260.2,104.59,56.49,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/03/CAMHDA301-20230303T051500.mp4
2023-W10,20230308T121500,8,0,481.0,715.5,774.6,84.04,53.47,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/08/CAMHDA301-20230308T121500.mp4
2023-W10,20230310T021500,8,0,424.7,536.0,613.8,83.32,60.00,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/10/CAMHDA301-20230310T021500.mp4
2023-W10,20230310T123000,8,0,146.4,212.5,225.0,100.70,25.81,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/10/CAMHDA301-20230310T123000.mp4
2023-W10,20230310T174500,8,0,233.1,264.8,270.9,108.51,53.79,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/10/CAMHDA301-20230310T174500.mp4
2023-W10,20230310T073000,8,0,194.2,321.2,509.7,117.12,40.94,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/10/CAMHDA301-20230310T073000.mp4
2023-W10,20230310T224500,8,0,447.2,501.6,521.0,95.26,67.01,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/10/CAMHDA301-20230310T224500.mp4
2023-W10,20230312T211500,8,0,372.4,735.6,892.9,84.23,54.89,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/12/CAMHDA301-20230312T211500.mp4
2023-W11,20230313T001500,8,0,320.3,945.3,1209.6,84.90,54.79,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/13/CAMHDA301-20230313T001500.mp4
2023-W11,20230315T211500,8,0,297.4,591.6,601.1,84.97,53.98,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/15/CAMHDA301-20230315T211500.mp4
2023-W11,20230313T211500,8,0,281.1,550.0,575.3,89.46,50.28,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/13/CAMHDA301-20230313T211500.mp4
2023-W11,20230314T211500,8,0,433.3,891.1,1495.8,85.61,56.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/14/CAMHDA301-20230314T211500.mp4
2023-W11,20230316T211500,8,0,278.9,519.0,682.6,86.56,52.55,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/16/CAMHDA301-20230316T211500.mp4
2023-W11,20230317T211500,8,0,310.8,673.7,776.6,84.95,54.54,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/17/CAMHDA301-20230317T211500.mp4
2023-W11,20230318T211500,8,0,468.2,857.2,1348.7,84.77,53.59,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/18/CAMHDA301-20230318T211500.mp4
2023-W11,20230319T211500,8,0,394.4,568.9,724.8,86.57,49.61,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/19/CAMHDA301-20230319T211500.mp4
2023-W12,20230320T001500,8,0,430.8,536.2,620.9,84.97,58.45,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/20/CAMHDA301-20230320T001500.mp4
2023-W12,20230320T051500,8,0,182.6,272.3,357.8,112.45,38.51,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/20/CAMHDA301-20230320T051500.mp4
2023-W12,20230320T101500,8,0,119.2,195.4,234.9,109.39,14.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/20/CAMHDA301-20230320T101500.mp4
2023-W12,20230320T153000,8,0,201.8,228.3,249.5,106.24,54.30,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/20/CAMHDA301-20230320T153000.mp4
2023-W12,20230321T181500,8,0,447.5,841.9,1103.1,87.02,50.63,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/21/CAMHDA301-20230321T181500.mp4
2023-W12,20230320T203000,8,0,96.0,124.4,160.8,64.85,26.04,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/20/CAMHDA301-20230320T203000.mp4
2023-W12,20230324T061500,8,0,580.2,877.8,940.3,84.80,53.97,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/24/CAMHDA301-20230324T061500.mp4
2023-W12,20230326T211500,8,0,363.8,755.6,825.5,83.41,50.71,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/26/CAMHDA301-20230326T211500.mp4
2023-W13,20230331T001500,8,0,358.8,984.1,1122.9,86.54,50.11,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/31/CAMHDA301-20230331T001500.mp4
2023-W13,20230327T001500,8,0,283.4,573.0,629.1,84.02,50.11,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/03/27/CAMHDA301-20230327T001500.mp4
2023-W13,20230401T070000,8,0,597.6,791.6,918.9,85.12,57.09,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/01/CAMHDA301-20230401T070000.mp4
2023-W13,20230401T151500,8,0,154.0,250.7,301.2,109.76,33.23,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/01/CAMHDA301-20230401T151500.mp4
2023-W13,20230402T073000,8,0,119.0,195.6,206.4,110.67,23.64,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/02/CAMHDA301-20230402T073000.mp4
2023-W13,20230401T231500,8,0,173.8,249.3,291.5,116.29,35.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/01/CAMHDA301-20230401T231500.mp4
2023-W14,20230403T000000,8,0,118.1,228.4,265.2,104.22,58.41,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/03/CAMHDA301-20230403T000000.mp4
2023-W14,20230403T050000,8,0,170.1,253.5,359.6,107.43,54.29,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/03/CAMHDA301-20230403T050000.mp4
2023-W13,20230402T234500,8,0,128.1,170.2,183.1,104.55,59.75,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/02/CAMHDA301-20230402T234500.mp4
2023-W13,20230402T153000,8,0,200.0,226.5,243.6,96.92,47.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/02/CAMHDA301-20230402T153000.mp4
2023-W14,20230403T101500,8,0,87.4,156.5,175.4,67.59,24.70,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/03/CAMHDA301-20230403T101500.mp4
2023-W14,20230403T203000,8,0,338.0,417.4,421.8,97.87,66.13,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/03/CAMHDA301-20230403T203000.mp4
2023-W14,20230403T151500,8,0,330.7,372.0,393.7,96.64,66.89,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/03/CAMHDA301-20230403T151500.mp4
2023-W14,20230404T151500,8,0,399.5,637.5,954.7,82.46,50.48,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/04/CAMHDA301-20230404T151500.mp4
2023-W14,20230407T061500,8,0,548.5,957.2,1380.5,82.28,52.41,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/07/CAMHDA301-20230407T061500.mp4
2023-W14,20230409T211500,8,0,621.7,6574.7,16733.9,91.26,50.13,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/09/CAMHDA301-20230409T211500.mp4
2023-W15,20230410T001500,8,0,705.1,1427.9,1690.7,83.26,58.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/10/CAMHDA301-20230410T001500.mp4
2023-W15,20230410T051500,8,0,209.7,365.9,527.7,109.60,29.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/10/CAMHDA301-20230410T051500.mp4
2023-W15,20230410T101500,8,0,173.6,409.8,594.5,110.83,22.26,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/10/CAMHDA301-20230410T101500.mp4
2023-W15,20230410T203000,8,0,89.7,2864.3,3983.4,71.60,26.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/10/CAMHDA301-20230410T203000.mp4
2023-W15,20230411T181500,8,0,802.3,5622.1,15641.4,88.50,51.14,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/11/CAMHDA301-20230411T181500.mp4
2023-W15,20230416T211500,8,0,598.8,1234.9,2190.8,89.76,50.32,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/16/CAMHDA301-20230416T211500.mp4
2023-W15,20230410T153000,8,0,288.0,17567.6,36138.7,99.12,61.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/10/CAMHDA301-20230410T153000.mp4
2023-W15,20230414T061500,7,1,687.0,2369.3,4419.7,86.29,53.55,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/14/CAMHDA301-20230414T061500.mp4
2023-W16,20230417T001500,8,0,666.4,2272.7,4485.4,88.40,51.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/17/CAMHDA301-20230417T001500.mp4
2023-W16,20230419T121500,8,0,405.1,1355.4,1607.6,89.43,51.67,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/19/CAMHDA301-20230419T121500.mp4
2023-W16,20230420T041500,8,0,222.1,3189.6,9543.7,107.71,38.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/20/CAMHDA301-20230420T041500.mp4
2023-W16,20230420T093000,8,0,197.6,231.5,234.5,109.65,32.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/20/CAMHDA301-20230420T093000.mp4
2023-W16,20230420T143000,8,0,324.7,445.4,466.3,97.35,47.16,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/20/CAMHDA301-20230420T143000.mp4
2023-W16,20230421T061500,8,0,808.6,6105.6,17638.7,90.12,50.55,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/21/CAMHDA301-20230421T061500.mp4
2023-W16,20230420T194500,8,0,172.4,279.8,435.0,75.09,43.12,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/20/CAMHDA301-20230420T194500.mp4
2023-W17,20230424T001500,8,0,1173.1,2862.5,5319.3,90.09,51.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/24/CAMHDA301-20230424T001500.mp4
2023-W16,20230423T211500,8,0,488.5,1149.2,1473.0,90.01,50.63,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/23/CAMHDA301-20230423T211500.mp4
2023-W17,20230424T211500,8,0,490.6,999.7,1390.4,90.72,49.57,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/24/CAMHDA301-20230424T211500.mp4
2023-W17,20230425T211500,8,0,704.3,9124.5,26677.5,87.18,52.36,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/25/CAMHDA301-20230425T211500.mp4
2023-W17,20230426T211500,8,0,1043.6,11801.3,35594.3,88.96,54.71,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/26/CAMHDA301-20230426T211500.mp4
2023-W17,20230427T211500,8,0,866.9,12308.3,26543.6,88.65,51.68,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/27/CAMHDA301-20230427T211500.mp4
2023-W17,20230428T211500,8,0,775.6,13107.1,14657.8,91.98,51.87,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/28/CAMHDA301-20230428T211500.mp4
2023-W17,20230430T211500,8,0,732.6,8544.9,23683.3,90.01,49.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/30/CAMHDA301-20230430T211500.mp4
2023-W18,20230501T121500,8,0,222.0,7357.4,9573.2,103.55,31.08,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/01/CAMHDA301-20230501T121500.mp4
2023-W18,20230501T010000,8,0,713.5,9056.2,26674.1,80.15,58.16,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/01/CAMHDA301-20230501T010000.mp4
2023-W18,20230501T233000,8,0,153.5,209.2,211.4,112.84,32.81,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/01/CAMHDA301-20230501T233000.mp4
2023-W17,20230429T211500,8,0,546.1,13110.7,39976.9,91.71,47.02,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/04/29/CAMHDA301-20230429T211500.mp4
2023-W18,20230502T104500,8,0,207.8,330.1,471.5,110.42,32.69,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/02/CAMHDA301-20230502T104500.mp4
2023-W18,20230502T220000,8,0,335.2,958.6,1248.2,103.01,56.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/02/CAMHDA301-20230502T220000.mp4
2023-W18,20230503T091500,8,0,151.1,203.8,205.0,84.40,39.07,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/03/CAMHDA301-20230503T091500.mp4
2023-W18,20230503T203000,8,0,933.9,7142.0,13816.3,94.17,67.19,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/03/CAMHDA301-20230503T203000.mp4
2023-W18,20230507T211500,8,0,437.3,803.6,1233.7,91.21,44.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/07/CAMHDA301-20230507T211500.mp4
2023-W19,20230508T001500,8,0,583.5,6799.0,19191.8,91.41,46.91,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/08/CAMHDA301-20230508T001500.mp4
2023-W19,20230510T011500,8,0,898.4,9668.7,25596.0,80.71,57.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/10/CAMHDA301-20230510T011500.mp4
2023-W19,20230510T113000,8,0,294.9,3926.2,11818.2,107.18,37.10,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/10/CAMHDA301-20230510T113000.mp4
2023-W19,20230510T061500,8,0,522.1,1227.8,1352.9,108.25,43.30,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/10/CAMHDA301-20230510T061500.mp4
2023-W19,20230510T163000,8,0,276.1,464.0,498.4,103.83,64.09,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/10/CAMHDA301-20230510T163000.mp4
2023-W19,20230510T214500,8,0,551.8,661.5,798.7,100.79,59.80,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/10/CAMHDA301-20230510T214500.mp4
2023-W19,20230514T211500,8,0,498.2,1028.7,1184.9,88.64,51.54,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/14/CAMHDA301-20230514T211500.mp4
2023-W19,20230512T061500,8,0,491.8,899.7,1076.4,89.02,52.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/12/CAMHDA301-20230512T061500.mp4
2023-W20,20230517T121500,8,0,739.2,1284.9,1303.5,88.43,50.81,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/17/CAMHDA301-20230517T121500.mp4
2023-W20,20230520T001500,8,0,404.0,8486.2,26734.4,80.28,57.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/20/CAMHDA301-20230520T001500.mp4
2023-W20,20230515T001500,8,0,642.6,8145.9,25187.1,88.13,51.81,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/15/CAMHDA301-20230515T001500.mp4
2023-W20,20230520T053000,8,0,145.6,176.7,212.5,103.25,25.88,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/20/CAMHDA301-20230520T053000.mp4
2023-W20,20230520T103000,8,0,360.5,3570.4,9963.5,110.14,34.30,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/20/CAMHDA301-20230520T103000.mp4
2023-W20,20230520T154500,8,0,465.7,663.4,762.4,100.28,61.16,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/20/CAMHDA301-20230520T154500.mp4
2023-W20,20230520T204500,8,0,135.4,196.2,211.8,100.43,52.74,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/20/CAMHDA301-20230520T204500.mp4
2023-W20,20230521T211500,8,0,1030.1,7473.3,13357.1,93.54,52.23,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/21/CAMHDA301-20230521T211500.mp4
2023-W21,20230522T001500,8,0,551.7,1065.6,1290.6,91.58,53.25,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/22/CAMHDA301-20230522T001500.mp4
2023-W21,20230522T211500,8,0,408.6,1059.6,1544.5,93.90,52.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/22/CAMHDA301-20230522T211500.mp4
2023-W21,20230523T211500,8,0,504.9,1182.5,1218.8,90.22,52.57,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/23/CAMHDA301-20230523T211500.mp4
2023-W21,20230525T211500,8,0,509.5,1036.2,1256.4,91.10,52.88,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/25/CAMHDA301-20230525T211500.mp4
2023-W21,20230524T211500,8,0,623.4,1295.9,1367.8,89.56,53.77,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/24/CAMHDA301-20230524T211500.mp4
2023-W21,20230528T211500,8,0,573.5,1164.2,1270.8,91.52,53.79,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/28/CAMHDA301-20230528T211500.mp4
2023-W21,20230526T211500,8,0,451.0,2186.9,2645.7,92.27,50.41,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/26/CAMHDA301-20230526T211500.mp4
2023-W21,20230527T211500,8,0,439.5,1040.1,1423.4,92.10,51.43,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/27/CAMHDA301-20230527T211500.mp4
2023-W22,20230529T001500,8,0,701.2,944.3,1043.1,90.05,53.02,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/05/29/CAMHDA301-20230529T001500.mp4
2023-W22,20230601T061500,8,0,995.7,9536.1,27165.8,78.72,61.02,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/01/CAMHDA301-20230601T061500.mp4
2023-W22,20230601T173000,8,0,147.9,2571.0,7837.6,102.09,25.59,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/01/CAMHDA301-20230601T173000.mp4
2023-W22,20230602T044500,8,0,265.7,5633.7,12044.8,105.58,37.31,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/02/CAMHDA301-20230602T044500.mp4
2023-W22,20230602T160000,8,0,496.6,6733.8,16460.4,100.28,48.00,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/02/CAMHDA301-20230602T160000.mp4
2023-W22,20230603T031500,8,0,216.1,19575.2,22092.4,102.37,53.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/03/CAMHDA301-20230603T031500.mp4
2023-W22,20230603T143000,8,0,370.0,8130.0,14398.3,104.15,51.15,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/03/CAMHDA301-20230603T143000.mp4
2023-W22,20230604T211500,8,0,931.0,5693.1,15706.4,93.83,51.63,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/04/CAMHDA301-20230604T211500.mp4
2023-W23,20230610T053000,8,0,149.8,236.9,281.3,101.70,38.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/10/CAMHDA301-20230610T053000.mp4
